G2 FP Diluted,,
Wavelength (nm),Abs,
601.0186157,-0.003723839,
599.9833984,-0.004044327,
598.947937,-0.004315987,
598.0601807,-0.003999188,
597.0241699,-0.004407682,
595.987854,-0.0035671,
594.9512939,-0.003893297,
594.062561,-0.003974923,
593.0255127,-0.004041301,
591.9880981,-0.003414003,
590.9505005,-0.004418239,
590.0608521,-0.003622656,
589.022644,-0.003002774,
587.9841919,-0.003568024,
586.9454956,-0.002376033,
586.0549316,-0.003198416,
585.015686,-0.002415369,
583.9761963,-0.002679663,
582.9364014,-0.002079095,
582.0449219,-0.001847326,
581.0046387,-0.001711207,
579.9640503,-0.001591913,
579.0718994,-0.000891529,
578.0308228,-0.000153373,
576.9894409,0.000308152,
575.9478149,0.000533008,
575.0548096,0.00128273,
574.0126343,0.002440904,
572.9702148,0.002621004,
571.9275513,0.003209993,
571.0336304,0.004196837,
569.9904785,0.005258734,
568.9470215,0.005915495,
568.0524292,0.007152339,
567.0084839,0.008454579,
565.9642334,0.009695959,
565.0689697,0.010375933,
564.024292,0.012207598,
562.9793091,0.0134846,
561.934021,0.015694167,
561.0379028,0.016912572,
559.9921875,0.018858036,
558.946167,0.02122678,
558.0493774,0.023108108,
557.0029297,0.025577331,
555.9561157,0.027435698,
555.0587158,0.029458046,
554.0114746,0.03175649,
552.9639893,0.033950984,
552.065918,0.03645784,
551.0178833,0.038782239,
549.9696655,0.040652141,
549.0709839,0.043382157,
548.0222168,0.04509297,
546.9732056,0.047693972,
546.0739136,0.050334852,
545.0244141,0.053069282,
543.9746704,0.054582912,
543.074707,0.056297697,
542.0245361,0.058296353,
540.9740601,0.060150303,
540.0734863,0.061819177,
539.022522,0.064045012,
537.9713135,0.065817676,
537.0701294,0.067441687,
536.0184326,0.068253189,
534.9665527,0.070059091,
534.0646973,0.070522077,
533.0123291,0.072317794,
531.9596558,0.073402949,
531.0571899,0.074141875,
530.0040894,0.074986123,
528.9507446,0.076201268,
528.0476685,0.076550052,
526.9938965,0.078038238,
525.9398193,0.078498624,
525.0361328,0.07921996,
523.9816284,0.079416409,
522.9268188,0.080496818,
522.022522,0.080561191,
520.9672852,0.081304856,
520.0626221,0.081710003,
519.006958,0.081918858,
517.9509888,0.082496166,
517.0457153,0.083160982,
515.9893188,0.082941063,
514.9326782,0.083819531,
514.0267944,0.083826721,
512.9697266,0.083873913,
512.0634766,0.084368348,
511.0059509,0.084621735,
509.9481506,0.085118376,
509.0413208,0.085182525,
507.9830933,0.085546985,
506.9246216,0.085624188,
506.0171814,0.085211501,
504.9582825,0.085445277,
504.0504456,0.08497414,
502.9910889,0.085080743,
501.9315186,0.08478149,
501.0231018,0.084513038,
499.9630737,0.083612897,
499.0542908,0.083367653,
497.9938354,0.082783766,
496.933136,0.082010865,
496.0237732,0.081281975,
494.9626465,0.080801077,
494.052887,0.079733036,
492.991333,0.079050653,
491.9295349,0.078065321,
491.0192261,0.077439845,
489.9570007,0.076380797,
489.0463257,0.075144775,
487.9836426,0.074149273,
487.0726013,0.073460914,
486.0095215,0.072666131,
484.9461975,0.070606433,
484.0346069,0.06985613,
482.9708557,0.068762809,
482.0588989,0.06654802,
480.9947205,0.065918021,
479.9303284,0.064707629,
479.0177917,0.063391551,
477.9529724,0.062104266,
477.0401001,0.061432727,
475.9748535,0.059574582,
475.061615,0.057565968,
473.9959717,0.056491792,
472.9300842,0.055648278,
472.0162964,0.054106485,
470.9500122,0.052542187,
470.0358582,0.051707525,
468.9691467,0.050639756,
468.054657,0.048535127,
466.9875488,0.047345109,
466.0726929,0.046135198,
465.0051575,0.045382604,
463.9374084,0.044729751,
463.0220337,0.042936314,
461.9538879,0.042403329,
461.038147,0.040656291,
459.9696045,0.039277557,
459.0534973,0.037867542,
457.9845581,0.037483986,
457.0681152,0.035310611,
455.9987488,0.034970317,
454.9291687,0.033801287,
454.0122375,0.03250571,
452.9422607,0.031826064,
452.0249634,0.030259892,
450.9545898,0.029616119,
450.0369568,0.028507028,
448.9661865,0.027503673,
448.0482178,0.02684406,
446.9770508,0.026399022,
446.0587463,0.025977718,
444.9871826,0.024784705,
444.0685425,0.024541488,
442.996582,0.023111084,
441.9244385,0.02245325,
441.0052795,0.02247645,
439.9327393,0.022137592,
439.0132446,0.022338176,
437.9403076,0.021765903,
437.0205078,0.021735284,
435.9472046,0.020625701,
435.0270386,0.020968731,
433.9533386,0.020842182,
433.0328674,0.021304531,
431.9588013,0.020840144,
431.0379944,0.020380162,
429.963562,0.019368833,
429.0424194,0.020478057,
427.9675903,0.02006698,
427.0461426,0.019401072,
425.9709473,0.019641561,
425.0491943,0.019047646,
423.9736023,0.019710574,
423.0515137,0.019659137,
421.9755859,0.019366859,
421.0531616,0.018559054,
419.9768372,0.018449165,
419.0541382,0.01906939,
417.9774475,0.017789667,
417.0544128,0.018958725,
415.977356,0.01840652,
415.0540161,0.018357452,
413.976593,0.018465668,
413.0529175,0.017428873,
411.9751587,0.017982991,
411.051178,0.017428927,
409.9730225,0.017514542,
409.0487671,0.017973144,
407.9702454,0.017296616,
407.0456543,0.017709551,
405.9667969,0.017079713,
405.0419006,0.017241478,
403.9627075,0.016730592,
403.0375061,0.016704254,
401.9579163,0.016314903,
401.0324402,0.016147465,
399.9525146,0.016168287,
,,
G2 FP Diluted,,
G2 FP Diluted,,
Collection Time: 10/11/2017 3:05:18 PM,,
Operator Name  :,,
Scan Software Version: 3.00(339),,
Parameter List :,,
Instrument                        Cary 50,,
Instrument Version                3.00,,
Start (nm)                        800.0,,
Stop (nm)                         400.0,,
X Mode                            Nanometers,,
Y Mode                            Abs,,
UV-Vis Scan Rate (nm/min)         600.00,,
UV-Vis Data Interval (nm)         1.00,,
UV-Vis Ave. Time (sec)            0.1000,,
Beam Mode                         Dual Beam,,
Baseline Correction               On,,
Baseline Type                     Baseline correction,,
Baseline File Name,,
Baseline Std Ref File Name,,
Cycle Mode                        Off,,
Comments,,
Method Log     :,,
Method Name    :,,
Date/Time stamp: 10/11/2017 3:03:13 PM,,
Method Modifications:,,
UVVIS SAT Changed: 10/11/2017 3:03:30 PM, Old:0.0125, New:0.1000
Common SAT Changed: 10/11/2017 3:03:30 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 10/11/2017 3:03:33 PM, Old:  200.0, New:  400.0
Common Interval nm Changed: 10/11/2017 3:03:33 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 10/11/2017 3:03:33 PM, Old:0, New:1
End Method Modifications,,
<Current Wavelength> ,402,
