FP KA diluted,,
Wavelength (nm),Abs,
586.0549316,0.008574666,
585.015686,0.009371606,
583.9761963,0.008938349,
582.9364014,0.009703821,
582.0449219,0.01004429,
581.0046387,0.011236778,
579.9640503,0.011749748,
579.0718994,0.011469997,
578.0308228,0.013047596,
576.9894409,0.013645164,
575.9478149,0.014691886,
575.0548096,0.014751977,
574.0126343,0.016087234,
572.9702148,0.017302729,
571.9275513,0.01889978,
571.0336304,0.020771412,
569.9904785,0.021922806,
568.9470215,0.023110429,
568.0524292,0.02582187,
567.0084839,0.026559673,
565.9642334,0.028266719,
565.0689697,0.030558156,
564.024292,0.033853926,
562.9793091,0.035278291,
561.934021,0.038139001,
561.0379028,0.040620189,
559.9921875,0.044239271,
558.946167,0.046554025,
558.0493774,0.050467737,
557.0029297,0.053956099,
555.9561157,0.057666793,
555.0587158,0.060189225,
554.0114746,0.064211182,
552.9639893,0.067466542,
552.065918,0.071703434,
551.0178833,0.076051302,
549.9696655,0.07978306,
549.0709839,0.082802907,
548.0222168,0.086872548,
546.9732056,0.090500288,
546.0739136,0.094393171,
545.0244141,0.097971104,
543.9746704,0.100960024,
543.074707,0.103882276,
542.0245361,0.10718555,
540.9740601,0.110348277,
540.0734863,0.114017516,
539.022522,0.116232976,
537.9713135,0.118921369,
537.0701294,0.121199071,
536.0184326,0.123593643,
534.9665527,0.126792088,
534.0646973,0.127983987,
533.0123291,0.130282864,
531.9596558,0.131837249,
531.0571899,0.133712187,
530.0040894,0.135135576,
528.9507446,0.136695787,
528.0476685,0.13816084,
526.9938965,0.139735431,
525.9398193,0.141259387,
525.0361328,0.14181003,
523.9816284,0.142476693,
522.9268188,0.144386798,
522.022522,0.145307228,
520.9672852,0.145202816,
520.0626221,0.145902485,
519.006958,0.146887422,
517.9509888,0.147627622,
517.0457153,0.148289219,
515.9893188,0.148703963,
514.9326782,0.150162384,
514.0267944,0.149902329,
512.9697266,0.150840178,
512.0634766,0.151113853,
511.0059509,0.152140155,
509.9481506,0.15235278,
509.0413208,0.152316347,
507.9830933,0.153338715,
506.9246216,0.153204948,
506.0171814,0.153106123,
504.9582825,0.152830645,
504.0504456,0.15328449,
502.9910889,0.153213754,
501.9315186,0.153000087,
501.0231018,0.15299724,
499.9630737,0.151995182,
499.0542908,0.151039258,
497.9938354,0.150421768,
496.933136,0.149653733,
496.0237732,0.148706198,
494.9626465,0.147839397,
494.052887,0.146035329,
492.991333,0.14498426,
491.9295349,0.143084019,
491.0192261,0.142227724,
489.9570007,0.140419111,
489.0463257,0.13867195,
487.9836426,0.136850029,
487.0726013,0.136153907,
486.0095215,0.1333884,
484.9461975,0.131481424,
484.0346069,0.130318612,
482.9708557,0.128401175,
482.0588989,0.126527518,
480.9947205,0.124488242,
479.9303284,0.121747911,
479.0177917,0.120782211,
477.9529724,0.118923955,
477.0401001,0.116532981,
475.9748535,0.113294959,
475.061615,0.111945935,
473.9959717,0.110180363,
472.9300842,0.107873887,
472.0162964,0.10615699,
470.9500122,0.104423806,
470.0358582,0.102078714,
468.9691467,0.100013405,
468.054657,0.098377697,
466.9875488,0.096313678,
466.0726929,0.093964584,
465.0051575,0.092902988,
463.9374084,0.090641998,
463.0220337,0.088350743,
461.9538879,0.08696162,
461.038147,0.085000895,
459.9696045,0.083407141,
459.0534973,0.081446067,
457.9845581,0.079433501,
457.0681152,0.077841833,
455.9987488,0.076581329,
454.9291687,0.074418396,
454.0122375,0.072810657,
452.9422607,0.0706954,
452.0249634,0.070120722,
450.9545898,0.068804055,
450.0369568,0.067161649,
448.9661865,0.065836445,
448.0482178,0.064839095,
446.9770508,0.062939331,
446.0587463,0.062658951,
444.9871826,0.060755521,
444.0685425,0.060475688,
442.996582,0.059238035,
441.9244385,0.058594309,
441.0052795,0.05780191,
439.9327393,0.05768929,
439.0132446,0.057096239,
437.9403076,0.056214899,
437.0205078,0.056183994,
435.9472046,0.055459473,
435.0270386,0.055491827,
433.9533386,0.054902092,
433.0328674,0.054568265,
431.9588013,0.055636041,
431.0379944,0.054739241,
429.963562,0.054798912,
429.0424194,0.054436877,
427.9675903,0.054947212,
427.0461426,0.053332325,
425.9709473,0.053770721,
425.0491943,0.053714558,
423.9736023,0.053796329,
423.0515137,0.054029439,
421.9755859,0.053601295,
421.0531616,0.054499175,
419.9768372,0.055325903,
419.0541382,0.053841744,
417.9774475,0.054516815,
417.0544128,0.054010354,
415.977356,0.055235237,
415.0540161,0.054354932,
413.976593,0.053690188,
413.0529175,0.052414797,
411.9751587,0.052501053,
411.051178,0.052681856,
409.9730225,0.052953992,
409.0487671,0.053128403,
407.9702454,0.052244004,
407.0456543,0.052580256,
405.9667969,0.052455775,
405.0419006,0.051966973,
403.9627075,0.052796111,
403.0375061,0.052069891,
401.9579163,0.052547619,
401.0324402,0.052148722,
399.9525146,0.05110709,
,,
FP KA diluted,,
FP KA diluted,,
Collection Time: 10/11/2017 3:40:21 PM,,
Operator Name  :,,
Scan Software Version: 3.00(339),,
Parameter List :,,
Instrument                        Cary 50,,
Instrument Version                3.00,,
Start (nm)                        800.0,,
Stop (nm)                         400.0,,
X Mode                            Nanometers,,
Y Mode                            Abs,,
UV-Vis Scan Rate (nm/min)         600.00,,
UV-Vis Data Interval (nm)         1.00,,
UV-Vis Ave. Time (sec)            0.1000,,
Beam Mode                         Dual Beam,,
Baseline Correction               On,,
Baseline Type                     Baseline correction,,
Baseline File Name,,
Baseline Std Ref File Name,,
Cycle Mode                        Off,,
Comments,,
Method Log     :,,
Method Name    :,,
Date/Time stamp: 10/11/2017 3:38:23 PM,,
Method Modifications:,,
UVVIS SAT Changed: 10/11/2017 3:38:42 PM, Old:0.0125, New:0.1000
Common SAT Changed: 10/11/2017 3:38:42 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 10/11/2017 3:38:47 PM, Old:  200.0, New:  400.0
Common Interval nm Changed: 10/11/2017 3:38:47 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 10/11/2017 3:38:47 PM, Old:0, New:1
End Method Modifications,,
<Current Wavelength> ,402,
