Wavelength (nm),Abs,Concentration
530.017334,-0.000156064,0.000000404
528.9613647,-0.000223804,0.000000404
528.0560303,2.29E-05,0.000000404
526.9995728,0.000432045,0.000000404
525.9429321,0.000123494,0.000000404
525.0369873,0.000130821,0.000000404
523.9797974,-0.000824772,0.000000404
523.0734863,-4.64E-05,0.000000404
522.0158691,-0.000100322,0.000000404
520.9580078,-3.30E-05,0.000000404
520.0510864,9.07E-05,0.000000404
518.9927368,0.000116062,0.000000404
517.9342041,0.000535211,0.000000404
517.0266724,4.60E-05,0.000000404
515.9676514,0.00035784,0.000000404
515.0596924,0.000271681,0.000000404
514.0002441,0.000448421,0.000000404
512.9405518,0.000159616,0.000000404
512.0319824,0.000115078,0.000000404
510.9718628,0.000298879,0.000000404
510.0629578,0.000135923,0.000000404
509.0023499,0.000307427,0.000000404
507.9414978,0.000282611,0.000000404
507.0320129,0.000237621,0.000000404
505.9707031,0.000211384,0.000000404
505.0608521,-5.34E-05,0.000000404
503.999115,0.00053319,0.000000404
502.9371338,0.000434869,0.000000404
502.0266724,0.000525492,0.000000404
500.9642639,0.000469592,0.000000404
500.0534363,0.000361596,0.000000404
498.9905701,0.000390173,0.000000404
497.9274902,0.000825978,0.000000404
497.0160828,0.0003831,0.000000404
495.9525452,0.000689424,0.000000404
495.0407715,0.000745612,0.000000404
493.9768066,0.001038621,0.000000404
493.0646667,0.001195193,0.000000404
492.0002747,0.001439183,0.000000404
490.9356384,0.001231899,0.000000404
490.0229187,0.001244749,0.000000404
488.9578857,0.001517755,0.000000404
488.0447998,0.001920657,0.000000404
486.9793091,0.002036141,0.000000404
486.0658569,0.001977576,0.000000404
484.999939,0.002365236,0.000000404
483.9338074,0.002421407,0.000000404
483.0197754,0.00280949,0.000000404
481.9532166,0.002665331,0.000000404
481.0388489,0.002876532,0.000000404
479.9718628,0.002909809,0.000000404
479.0571289,0.003529149,0.000000404
477.9897156,0.003939773,0.000000404
477.0746155,0.004043228,0.000000404
476.0068054,0.003613817,0.000000404
474.9387512,0.003875414,0.000000404
474.0231018,0.003915403,0.000000404
472.9546509,0.004283203,0.000000404
472.0386353,0.004516038,0.000000404
470.9697571,0.004824324,0.000000404
470.0534058,0.0047233,0.000000404
468.9841003,0.004851259,0.000000404
468.0674133,0.005408606,0.000000404
466.9977112,0.005049436,0.000000404
465.9277649,0.005661871,0.000000404
465.0105286,0.005614851,0.000000404
463.9401855,0.005853781,0.000000404
463.0226135,0.00561257,0.000000404
461.9518738,0.006504821,0.000000404
461.033905,0.00617675,0.000000404
459.9627686,0.006059451,0.000000404
459.0444946,0.006566233,0.000000404
457.9729309,0.006798982,0.000000404
457.0542908,0.006972349,0.000000404
455.9823608,0.006851784,0.000000404
455.063385,0.006833402,0.000000404
453.9910278,0.007008204,0.000000404
453.0717163,0.007505008,0.000000404
451.9989624,0.007425503,0.000000404
450.9260254,0.007515807,0.000000404
450.0061646,0.007699631,0.000000404
448.9328308,0.008216563,0.000000404
448.0126343,0.008333259,0.000000404
446.9389038,0.008406992,0.000000404
446.0183716,0.008348749,0.000000404
444.9442444,0.008125033,0.000000404
444.023407,0.008272652,0.000000404
442.9488831,0.008343049,0.000000404
442.0276794,0.008323997,0.000000404
440.9527893,0.008408866,0.000000404
440.03125,0.008583352,0.000000404
438.9559631,0.009225253,0.000000404
438.0341187,0.008842413,0.000000404
436.9584351,0.008901145,0.000000404
436.0362549,0.00853583,0.000000404
434.9602051,0.008983378,0.000000404
434.0376892,0.009076702,0.000000404
432.9612427,0.009499514,0.000000404
432.0384216,0.009690956,0.000000404
430.9615784,0.009373457,0.000000404
430.0384521,0.009268937,0.000000404
428.9612427,0.009270603,0.000000404
428.0377502,0.009340687,0.000000404
426.9601746,0.00912016,0.000000404
426.036377,0.009297392,0.000000404
424.9584351,0.009001296,0.000000404
424.0343323,0.008912534,0.000000404
422.9559937,0.009389249,0.000000404
422.0315552,0.009334497,0.000000404
420.9528809,0.009141176,0.000000404
420.0281067,0.009480702,0.000000404
418.9490662,0.009158572,0.000000404
418.0239868,0.009035285,0.000000404
416.9445496,0.009240457,0.000000404
416.019165,0.008942947,0.000000404
414.9393921,0.009252277,0.000000404
414.0137024,0.009298741,0.000000404
412.9335327,0.008414303,0.000000404
412.0075378,0.00839509,0.000000404
410.927002,0.008208042,0.000000404
410.0007019,0.008628794,0.000000404
409.0742493,0.008531791,0.000000404
407.9931946,0.008646036,0.000000404
407.0664368,0.008165204,0.000000404
405.9850464,0.008128831,0.000000404
405.0579834,0.008085736,0.000000404
403.9762268,0.008652692,0.000000404
403.0488281,0.008471895,0.000000404
401.9667358,0.008580474,0.000000404
401.0390625,0.008124584,0.000000404
399.956604,0.008289458,0.000000404
399.0286255,0.007888357,0.000000404
397.9458008,0.00747401,0.000000404
397.0175476,0.007591929,0.000000404
395.9343872,0.007861997,0.000000404
395.0057983,0.007534718,0.000000404
394.0770874,0.007517624,0.000000404
392.9934387,0.007445543,0.000000404
392.0644226,0.007415128,0.000000404
390.9804077,0.007589427,0.000000404
390.0511169,0.007098026,0.000000404
388.9667664,0.007455681,0.000000404
388.0371704,0.007034828,0.000000404
386.9524841,0.006828038,0.000000404
386.022583,0.006501063,0.000000404
384.937561,0.006623055,0.000000404
384.0073853,0.006745555,0.000000404
383.0770874,0.006630546,0.000000404
381.9915771,0.006187883,0.000000404
381.0609741,0.006486559,0.000000404
379.9751282,0.005793203,0.000000404
379.0442505,0.006231368,0.000000404
377.9580383,0.006142171,0.000000404
377.026886,0.006178536,0.000000404
375.9403687,0.006052705,0.000000404
375.0089111,0.005627989,0.000000404
374.0773315,0.005741867,0.000000404
372.9903259,0.005339704,0.000000404
372.0584717,0.005503157,0.000000404
370.9711609,0.005332654,0.000000404
370.039032,0.005567364,0.000000404
368.951355,0.005396942,0.000000404
368.0189514,0.004847647,0.000000404
366.9309692,0.004739001,0.000000404
365.998291,0.004532413,0.000000404
365.0654602,0.004428449,0.000000404
363.9770203,0.004472411,0.000000404
363.0439453,0.004384151,0.000000404
361.9551697,0.003794142,0.000000404
361.0218201,0.003765784,0.000000404
359.9327393,0.003919007,0.000000404
358.999115,0.00368221,0.000000404
358.0653381,0.004280327,0.000000404
356.9757996,0.003601444,0.000000404
356.0417786,0.003408779,0.000000404
354.9519348,0.003304928,0.000000404
354.0176392,0.003491519,0.000000404
352.9274597,0.003637179,0.000000404
351.9929199,0.003172964,0.000000404
351.0582275,0.003445411,0.000000404
349.9676208,0.002962036,0.000000404
349.0326843,0.00336289,0.000000404
347.9417419,0.00337789,0.000000404
347.0065613,0.002932221,0.000000404
346.071228,0.002504609,0.000000404
344.9798584,0.00249331,0.000000404
344.044281,0.002844898,0.000000404
342.9526062,0.002234521,0.000000404
342.0167542,0.002810375,0.000000404
340.9248047,0.002221771,0.000000404
339.9887085,0.002922995,0.000000404
339.0524902,0.002863842,0.000000404
337.960083,0.002439394,0.000000404
337.0235901,0.002469644,0.000000404
335.9309082,0.00297168,0.000000404
334.9941711,0.002679422,0.000000404
334.0573425,0.002090396,0.000000404
332.9642029,0.002123561,0.000000404
332.0271301,0.002307043,0.000000404
330.9337158,0.001787371,0.000000404
329.9963684,0.002561865,0.000000404
329.0588989,0.001689702,0.000000404
327.9650574,0.002300199,0.000000404
327.0273743,0.001623622,0.000000404
325.9332275,0.002073334,0.000000404
324.9953003,0.001691807,0.000000404
324.0572205,0.001997001,0.000000404
322.962677,0.001857896,0.000000404
322.0243835,0.00160863,0.000000404
320.9295654,0.00193852,0.000000404
319.9909973,0.001260507,0.000000404
319.0523682,0.001299139,0.000000404
317.9571228,0.001176686,0.000000404
317.018219,0.001204512,0.000000404
315.922699,0.001155714,0.000000404
314.9835815,0.001451493,0.000000404
314.044342,0.001369765,0.000000404
312.9484253,0.001147772,0.000000404
312.0089417,0.001455,0.000000404
311.0693665,0.001693002,0.000000404
309.973053,0.001471415,0.000000404
309.0332336,0.001385502,0.000000404
307.9366455,0.001827766,0.000000404
306.996582,0.002006779,0.000000404
306.056427,0.002360942,0.000000404
304.9594421,0.001971647,0.000000404
304.019043,0.001972349,0.000000404
302.921814,0.00152334,0.000000404
301.9812012,0.001641473,0.000000404
301.0404663,0.002083451,0.000000404
299.9428406,0.001847757,0.000000404
799.932312,-0.000277512,0.000000606
798.9598389,3.31E-05,0.000000606
797.9869995,0.000741204,0.000000606
797.0137329,0.000362011,0.000000606
796.0401001,0.000107984,0.000000606
795.0661011,0.001278576,0.000000606
793.9525146,0.000433211,0.000000606
792.9777222,0.000694428,0.000000606
792.0025024,-0.000689779,0.000000606
791.0269775,0.000615668,0.000000606
790.0510254,0.000910146,0.000000606
788.9352417,0.000346363,0.000000606
787.9585571,0.000812699,0.000000606
786.9814453,-0.000252936,0.000000606
786.0039673,8.07E-05,0.000000606
785.026123,6.97E-05,0.000000606
784.0479126,-0.000558312,0.000000606
783.0693359,0.001656336,0.000000606
781.9505005,-0.000583337,0.000000606
780.9711304,0.000814748,0.000000606
779.991394,0.000505148,0.000000606
779.0112915,0.000106068,0.000000606
778.0308228,0.000896657,0.000000606
777.0499878,0.000718671,0.000000606
776.0687866,-0.000112486,0.000000606
774.9469604,0.001166719,0.000000606
773.9649658,0.00121191,0.000000606
772.982605,0.000188957,0.000000606
771.9998779,0.000361052,0.000000606
771.0167847,0.000733788,0.000000606
770.0333252,0.001034262,0.000000606
769.0494995,0.001478584,0.000000606
768.0653687,0.001101082,0.000000606
766.9401245,4.79E-05,0.000000606
765.9551392,0.000900159,0.000000606
764.9698486,0.000620386,0.000000606
763.9841919,0.000792549,0.000000606
762.9981079,0.000921741,0.000000606
762.0117188,0.000596641,0.000000606
761.0249634,0.000911806,0.000000606
760.0378418,0.000149906,0.000000606
759.050415,0.00072772,0.000000606
758.062561,7.56E-05,0.000000606
756.9331665,0.001441884,0.000000606
755.9445801,0.000192764,0.000000606
754.9556274,4.08E-05,0.000000606
753.9663086,0.000735084,0.000000606
752.9766235,0.00095365,0.000000606
751.9865723,3.10E-05,0.000000606
750.9962158,0.000790137,0.000000606
750.0054932,0.00106047,0.000000606
749.0144043,0.001618997,0.000000606
748.0229492,0.001015243,0.000000606
747.0311279,0.000310613,0.000000606
746.0390015,0.000154152,0.000000606
745.0465088,0.000720201,0.000000606
744.0536499,0.001177127,0.000000606
743.0604248,0.00056691,0.000000606
742.0668945,0.00078259,0.000000606
740.9309692,0.000511083,0.000000606
739.9366455,0.000888642,0.000000606
738.9420166,0.001361274,0.000000606
737.9470215,0.001132459,0.000000606
736.9516602,0.000885581,0.000000606
735.9559326,0.00069811,0.000000606
734.9598999,0.000482679,0.000000606
733.963501,0.000592883,0.000000606
732.9667969,0.001113202,0.000000606
731.9696655,0.000947035,0.000000606
730.972229,0.001311887,0.000000606
729.9744873,0.000681828,0.000000606
728.9763794,0.000593634,0.000000606
727.9779053,-6.67E-05,0.000000606
726.9790649,0.000736588,0.000000606
725.9799194,0.000130304,0.000000606
724.9804077,0.000248576,0.000000606
723.9805908,0.000920963,0.000000606
722.9804077,-0.000290913,0.000000606
721.9798584,0.000634462,0.000000606
720.9790039,0.000492915,0.000000606
719.9778442,0.000770869,0.000000606
718.9762573,0.0008266,0.000000606
717.9744263,0.000569243,0.000000606
716.972168,0.0007076,0.000000606
715.9696045,0.000555739,0.000000606
714.9667358,0.000775822,0.000000606
713.963501,0.0013398,0.000000606
712.9598999,0.000839568,0.000000606
711.9559937,0.000318385,0.000000606
710.9517822,0.000961199,0.000000606
709.9472046,-4.40E-06,0.000000606
708.9422607,0.000138408,0.000000606
707.9370117,0.000320949,0.000000606
706.9314575,0.000505225,0.000000606
706.0692139,0.000794286,0.000000606
705.0630493,0.000796594,0.000000606
704.0565186,0.000493874,0.000000606
703.0496216,0.000343332,0.000000606
702.0424194,0.000516162,0.000000606
701.0349121,0.000736614,0.000000606
700.0270386,0.000535108,0.000000606
699.0188599,0.000487214,0.000000606
698.0103149,0.000237595,0.000000606
697.0014648,0.00044057,0.000000606
695.9923096,0.000198824,0.000000606
694.9827881,0.000325301,0.000000606
693.9729614,0.000515385,0.000000606
692.9627686,0.000345353,0.000000606
691.9522705,0.000441477,0.000000606
690.9414673,0.000374628,0.000000606
689.9302979,0.000462181,0.000000606
689.0633545,0.000406989,0.000000606
688.0516357,0.000882754,0.000000606
687.0395508,0.000602344,0.000000606
686.0271606,0.000444456,0.000000606
685.0144043,0.000282741,0.000000606
684.0013428,0.000587154,0.000000606
682.9879761,0.000249146,0.000000606
681.9743042,0.000665209,0.000000606
680.9602661,0.001154105,0.000000606
679.9459229,0.00107822,0.000000606
678.9312744,0.000845663,0.000000606
678.0613403,0.000338021,0.000000606
677.0460815,0.000580104,0.000000606
676.0305176,0.001150367,0.000000606
675.0146484,0.000921352,0.000000606
673.9984131,0.00092763,0.000000606
672.9818726,0.000948176,0.000000606
671.9650269,0.000905321,0.000000606
670.947876,0.000205609,0.000000606
669.9304199,0.000306702,0.000000606
669.0580444,0.000639518,0.000000606
668.039978,0.00017922,0.000000606
667.0216064,0.000292636,0.000000606
666.0028687,0.000635499,0.000000606
664.9838867,0.000183493,0.000000606
663.9645386,0.000152521,0.000000606
662.9448853,0.000438808,0.000000606
662.0706787,0.000572068,0.000000606
661.0504761,0.000338746,0.000000606
660.0299072,0.000457387,0.000000606
659.0090942,-2.78E-05,0.000000606
657.987915,0.000373592,0.000000606
656.9664917,0.000650691,0.000000606
655.9447021,0.000444197,0.000000606
655.0686646,0.000380146,0.000000606
654.0463257,-0.000304881,0.000000606
653.0236206,0.000362037,0.000000606
652.0006714,0.000107259,0.000000606
650.977417,0.000121344,0.000000606
649.9537964,0.000153816,0.000000606
648.9299316,0.000834822,0.000000606
648.052063,-0.000206521,0.000000606
647.0275879,0.000756503,0.000000606
646.0028687,0.000613309,0.000000606
644.9777832,-0.000200984,0.000000606
643.9523926,0.000162025,0.000000606
642.9267578,0.000185979,0.000000606
642.0473633,6.75E-05,0.000000606
641.0211182,0.000443627,0.000000606
639.9945679,0.000534952,0.000000606
638.9677124,0.000649913,0.000000606
637.9405518,0.000403568,0.000000606
637.0599365,0.000780853,0.000000606
636.0322266,0.000306857,0.000000606
635.0042114,0.000257072,0.000000606
633.9758911,0.000896683,0.000000606
632.9473267,0.000563489,0.000000606
632.0654297,0.000317478,0.000000606
631.0362549,0.000409036,0.000000606
630.0067749,0.000675502,0.000000606
628.9770508,0.000366001,0.000000606
627.9470215,0.000218222,0.000000606
627.0638428,0.000358591,0.000000606
626.0332642,0.00020693,0.000000606
625.0023804,-8.16E-05,0.000000606
623.9711914,0.000366001,0.000000606
622.9396973,0.000348073,0.000000606
622.0552979,9.00E-05,0.000000606
621.0233154,0.000449794,0.000000606
619.9909668,0.0004123,0.000000606
618.958374,0.000291703,0.000000606
618.072998,0.000637651,0.000000606
617.039856,-8.45E-05,0.000000606
616.0064087,-5.60E-05,0.000000606
614.9726563,0.000366907,0.000000606
613.9386597,0.000252021,0.000000606
613.052124,0.000472495,0.000000606
612.0175171,0.000438859,0.000000606
610.982666,0.000395355,0.000000606
609.9475098,0.000199912,0.000000606
609.0599976,0.000581011,0.000000606
608.024353,6.32E-06,0.000000606
606.9884033,0.000199549,0.000000606
605.9521484,0.000549389,0.000000606
605.0636597,0.000502556,0.000000606
604.0269165,9.66E-05,0.000000606
602.9898071,0.000299733,0.000000606
601.9524536,0.000376623,0.000000606
601.0631104,6.17E-05,0.000000606
600.0252075,0.000169483,0.000000606
598.9870605,0.000227675,0.000000606
597.9486084,0.000245779,0.000000606
597.0582886,0.000405952,0.000000606
596.0192871,0.000425696,0.000000606
594.9800415,0.000807331,0.000000606
593.9404907,0.000498021,0.000000606
593.0492554,0.000376493,0.000000606
592.0092163,0.000128828,0.000000606
590.9688721,0.000263729,0.000000606
589.9282227,0.000641954,0.000000606
589.0360718,0.000157881,0.000000606
587.9949341,0.000203097,0.000000606
586.9535522,0.000253368,0.000000606
586.0606689,0.000410849,0.000000606
585.0187378,0.000548818,0.000000606
583.9765625,0.000652998,0.000000606
582.934082,0.000346052,0.000000606
582.0403442,0.000706874,0.000000606
580.9973145,0.000553717,0.000000606
579.9541016,0.000242852,0.000000606
579.0596313,0.000136207,0.000000606
578.0158691,6.60E-05,0.000000606
576.9718018,0.000660828,0.000000606
575.9274902,0.000334032,0.000000606
575.0321655,2.36E-05,0.000000606
573.9873657,0.000280643,0.000000606
572.9422607,-0.000355062,0.000000606
572.0462646,0.000378981,0.000000606
571.0006714,0.000518598,0.000000606
569.954834,0.000539203,0.000000606
569.0581665,0.000349135,0.000000606
568.0117798,0.000345741,0.000000606
566.9651489,0.000683591,0.000000606
566.0678711,0.000315121,0.000000606
565.020752,0.000195146,0.000000606
563.9733276,0.000654839,0.000000606
562.9256592,8.95E-05,0.000000606
562.0274658,-0.000402547,0.000000606
560.9793091,6.37E-06,0.000000606
559.9309082,0.000262485,0.000000606
559.0320435,-0.000139399,0.000000606
557.9831543,0.000165495,0.000000606
556.934021,0.000263625,0.000000606
556.0344849,0.000211773,0.000000606
554.9848633,9.63E-06,0.000000606
553.9349365,0.000292144,0.000000606
553.03479,0.000100061,0.000000606
551.984375,0.00018963,0.000000606
550.9337158,0.000452256,0.000000606
550.032959,0.000171865,0.000000606
548.9818115,0.000259248,0.000000606
547.9304199,0.000494082,0.000000606
547.0289917,0.000248551,0.000000606
545.9771118,0.000521423,0.000000606
544.9249878,-0.000274046,0.000000606
544.0229492,0.000442098,0.000000606
542.9702759,0.000290952,0.000000606
542.0678711,0.000656913,0.000000606
541.0147705,0.000398309,0.000000606
539.9614258,0.000112826,0.000000606
539.0583496,0.00043588,0.000000606
538.0045166,-2.42E-05,0.000000606
536.9504395,-0.000134327,0.000000606
536.0467529,-6.51E-05,0.000000606
534.9921875,-0.000374098,0.000000606
533.9373779,-0.000737899,0.000000606
533.0330811,-0.000204296,0.000000606
531.9777832,-0.000535664,0.000000606
531.0731201,-0.00028548,0.000000606
530.017334,-0.000564103,0.000000606
528.9613647,-0.000188719,0.000000606
528.0560303,-0.000434046,0.000000606
526.9995728,-0.000106689,0.000000606
525.9429321,-0.000180646,0.000000606
525.0369873,-0.000216249,0.000000606
523.9797974,-0.000349734,0.000000606
523.0734863,-0.000220441,0.000000606
522.0158691,-0.000128324,0.000000606
520.9580078,5.88E-05,0.000000606
520.0510864,-0.000158807,0.000000606
518.9927368,2.32E-05,0.000000606
517.9342041,0.000158114,0.000000606
517.0266724,0.000251141,0.000000606
515.9676514,0.000609758,0.000000606
515.0596924,0.000109667,0.000000606
514.0002441,0.000576293,0.000000606
512.9405518,0.000252643,0.000000606
512.0319824,4.95E-05,0.000000606
510.9718628,0.000291418,0.000000606
510.0629578,0.000498669,0.000000606
509.0023499,0.000301003,0.000000606
507.9414978,0.00032082,0.000000606
507.0320129,8.97E-05,0.000000606
505.9707031,0.000577278,0.000000606
505.0608521,0.000440829,0.000000606
503.999115,0.000484519,0.000000606
502.9371338,0.000729717,0.000000606
502.0266724,0.000816823,0.000000606
500.9642639,0.000794883,0.000000606
500.0534363,0.000799084,0.000000606
498.9905701,0.000632,0.000000606
497.9274902,0.000760341,0.000000606
497.0160828,0.000770636,0.000000606
495.9525452,0.000734203,0.000000606
495.0407715,0.000938992,0.000000606
493.9768066,0.001212923,0.000000606
493.0646667,0.001356132,0.000000606
492.0002747,0.001598575,0.000000606
490.9356384,0.001789269,0.000000606
490.0229187,0.001903939,0.000000606
488.9578857,0.001942108,0.000000606
488.0447998,0.00234595,0.000000606
486.9793091,0.002488858,0.000000606
486.0658569,0.002912936,0.000000606
484.999939,0.00301182,0.000000606
483.9338074,0.003466077,0.000000606
483.0197754,0.003594475,0.000000606
481.9532166,0.003700981,0.000000606
481.0388489,0.003884921,0.000000606
479.9718628,0.004435666,0.000000606
479.0571289,0.004736934,0.000000606
477.9897156,0.004971244,0.000000606
477.0746155,0.005222788,0.000000606
476.0068054,0.005242123,0.000000606
474.9387512,0.005867345,0.000000606
474.0231018,0.005867293,0.000000606
472.9546509,0.006347111,0.000000606
472.0386353,0.006558297,0.000000606
470.9697571,0.006888445,0.000000606
470.0534058,0.007135812,0.000000606
468.9841003,0.007275382,0.000000606
468.0674133,0.007270749,0.000000606
466.9977112,0.007452047,0.000000606
465.9277649,0.008098448,0.000000606
465.0105286,0.008207436,0.000000606
463.9401855,0.008241044,0.000000606
463.0226135,0.008578996,0.000000606
461.9518738,0.008926723,0.000000606
461.033905,0.009038351,0.000000606
459.9627686,0.009504858,0.000000606
459.0444946,0.00985293,0.000000606
457.9729309,0.009717268,0.000000606
457.0542908,0.010028422,0.000000606
455.9823608,0.010060954,0.000000606
455.063385,0.010306239,0.000000606
453.9910278,0.0107791,0.000000606
453.0717163,0.010908565,0.000000606
451.9989624,0.011161899,0.000000606
450.9260254,0.011374935,0.000000606
450.0061646,0.011538389,0.000000606
448.9328308,0.011638671,0.000000606
448.0126343,0.011856144,0.000000606
446.9389038,0.011919649,0.000000606
446.0183716,0.012172748,0.000000606
444.9442444,0.011911588,0.000000606
444.023407,0.012248495,0.000000606
442.9488831,0.012400611,0.000000606
442.0276794,0.01230681,0.000000606
440.9527893,0.012505649,0.000000606
440.03125,0.012716573,0.000000606
438.9559631,0.013275677,0.000000606
438.0341187,0.012908452,0.000000606
436.9584351,0.013096415,0.000000606
436.0362549,0.012886079,0.000000606
434.9602051,0.013384264,0.000000606
434.0376892,0.013619388,0.000000606
432.9612427,0.013303729,0.000000606
432.0384216,0.013464814,0.000000606
430.9615784,0.013668431,0.000000606
430.0384521,0.013539529,0.000000606
428.9612427,0.013476936,0.000000606
428.0377502,0.013512799,0.000000606
426.9601746,0.013297884,0.000000606
426.036377,0.013819817,0.000000606
424.9584351,0.013341633,0.000000606
424.0343323,0.01300321,0.000000606
422.9559937,0.0133226,0.000000606
422.0315552,0.013132058,0.000000606
420.9528809,0.012974751,0.000000606
420.0281067,0.013792881,0.000000606
418.9490662,0.013283605,0.000000606
418.0239868,0.013230441,0.000000606
416.9445496,0.013032097,0.000000606
416.019165,0.013208532,0.000000606
414.9393921,0.013162209,0.000000606
414.0137024,0.013146413,0.000000606
412.9335327,0.012775751,0.000000606
412.0075378,0.012373497,0.000000606
410.927002,0.012129757,0.000000606
410.0007019,0.012677872,0.000000606
409.0742493,0.0123442,0.000000606
407.9931946,0.011958283,0.000000606
407.0664368,0.011933405,0.000000606
405.9850464,0.011665979,0.000000606
405.0579834,0.011660183,0.000000606
403.9762268,0.011759031,0.000000606
403.0488281,0.01191212,0.000000606
401.9667358,0.012181507,0.000000606
401.0390625,0.012038542,0.000000606
399.956604,0.011643857,0.000000606
399.0286255,0.011280053,0.000000606
397.9458008,0.010679865,0.000000606
397.0175476,0.010737997,0.000000606
395.9343872,0.011188725,0.000000606
395.0057983,0.010421404,0.000000606
394.0770874,0.010241274,0.000000606
392.9934387,0.010526652,0.000000606
392.0644226,0.01009219,0.000000606
390.9804077,0.010158643,0.000000606
390.0511169,0.009778105,0.000000606
388.9667664,0.009697362,0.000000606
388.0371704,0.009332858,0.000000606
386.9524841,0.009505467,0.000000606
386.022583,0.00915844,0.000000606
384.937561,0.008991967,0.000000606
384.0073853,0.008450831,0.000000606
383.0770874,0.008792406,0.000000606
381.9915771,0.008457113,0.000000606
381.0609741,0.008353762,0.000000606
379.9751282,0.008088057,0.000000606
379.0442505,0.008286767,0.000000606
377.9580383,0.008291806,0.000000606
377.026886,0.007606603,0.000000606
375.9403687,0.0079598,0.000000606
375.0089111,0.007332534,0.000000606
374.0773315,0.007961909,0.000000606
372.9903259,0.007090395,0.000000606
372.0584717,0.006940811,0.000000606
370.9711609,0.007164417,0.000000606
370.039032,0.006745371,0.000000606
368.951355,0.006717582,0.000000606
368.0189514,0.006374797,0.000000606
366.9309692,0.005607168,0.000000606
365.998291,0.005687442,0.000000606
365.0654602,0.00548145,0.000000606
363.9770203,0.005451147,0.000000606
363.0439453,0.005374743,0.000000606
361.9551697,0.005184905,0.000000606
361.0218201,0.004847464,0.000000606
359.9327393,0.004562495,0.000000606
358.999115,0.004821052,0.000000606
358.0653381,0.004752401,0.000000606
356.9757996,0.004317843,0.000000606
356.0417786,0.004199398,0.000000606
354.9519348,0.004233691,0.000000606
354.0176392,0.004202038,0.000000606
352.9274597,0.004047749,0.000000606
351.9929199,0.003911667,0.000000606
351.0582275,0.003676127,0.000000606
349.9676208,0.003716411,0.000000606
349.0326843,0.003502218,0.000000606
347.9417419,0.003536169,0.000000606
347.0065613,0.002903685,0.000000606
346.071228,0.002741963,0.000000606
344.9798584,0.00269557,0.000000606
344.044281,0.002821579,0.000000606
342.9526062,0.002028287,0.000000606
342.0167542,0.002788829,0.000000606
340.9248047,0.002370416,0.000000606
339.9887085,0.002942437,0.000000606
339.0524902,0.002731282,0.000000606
337.960083,0.0023269,0.000000606
337.0235901,0.001995077,0.000000606
335.9309082,0.002878903,0.000000606
334.9941711,0.002027845,0.000000606
334.0573425,0.001764057,0.000000606
332.9642029,0.00167463,0.000000606
332.0271301,0.002313029,0.000000606
330.9337158,0.001749294,0.000000606
329.9963684,0.001989694,0.000000606
329.0588989,0.001651737,0.000000606
327.9650574,0.001692586,0.000000606
327.0273743,0.001450091,0.000000606
325.9332275,0.00164945,0.000000606
324.9953003,0.001440767,0.000000606
324.0572205,0.001549837,0.000000606
322.962677,0.001606058,0.000000606
322.0243835,0.001553214,0.000000606
320.9295654,0.001339774,0.000000606
319.9909973,0.001443182,0.000000606
319.0523682,0.001288728,0.000000606
317.9571228,0.001064336,0.000000606
317.018219,0.001260299,0.000000606
315.922699,0.00092929,0.000000606
314.9835815,0.001299347,0.000000606
314.044342,0.001167446,0.000000606
312.9484253,0.000751446,0.000000606
312.0089417,0.00115221,0.000000606
311.0693665,0.00121801,0.000000606
309.973053,0.001348966,0.000000606
309.0332336,0.000797217,0.000000606
307.9366455,0.001187899,0.000000606
306.996582,0.001112735,0.000000606
306.056427,0.001217335,0.000000606
304.9594421,0.001552331,0.000000606
304.019043,0.001015762,0.000000606
302.921814,0.000922468,0.000000606
301.9812012,0.001258378,0.000000606
301.0404663,0.001703579,0.000000606
299.9428406,0.001263934,0.000000606
799.932312,0.001270113,0.000000808
798.9598389,0.001151587,0.000000808
797.9869995,0.002073594,0.000000808
797.0137329,0.002167343,0.000000808
796.0401001,0.001426534,0.000000808
795.0661011,0.00261715,0.000000808
793.9525146,0.002138675,0.000000808
792.9777222,0.001755947,0.000000808
792.0025024,0.001514638,0.000000808
791.0269775,0.00178563,0.000000808
790.0510254,0.002704166,0.000000808
788.9352417,0.001152574,0.000000808
787.9585571,0.003113072,0.000000808
786.9814453,0.001615126,0.000000808
786.0039673,0.001970685,0.000000808
785.026123,0.002781743,0.000000808
784.0479126,0.001855426,0.000000808
783.0693359,0.002447178,0.000000808
781.9505005,0.001232418,0.000000808
780.9711304,0.001610969,0.000000808
779.991394,0.002182354,0.000000808
779.0112915,0.00083062,0.000000808
778.0308228,0.003470017,0.000000808
777.0499878,0.002456602,0.000000808
776.0687866,0.002271938,0.000000808
774.9469604,0.002762569,0.000000808
773.9649658,0.002800136,0.000000808
772.982605,0.001644331,0.000000808
771.9998779,0.002159201,0.000000808
771.0167847,0.002227677,0.000000808
770.0333252,0.002134331,0.000000808
769.0494995,0.00242427,0.000000808
768.0653687,0.00333396,0.000000808
766.9401245,0.002772989,0.000000808
765.9551392,0.00267377,0.000000808
764.9698486,0.002683511,0.000000808
763.9841919,0.003132105,0.000000808
762.9981079,0.002312794,0.000000808
762.0117188,0.002417893,0.000000808
761.0249634,0.003676101,0.000000808
760.0378418,0.003431791,0.000000808
759.050415,0.003460597,0.000000808
758.062561,0.002254374,0.000000808
756.9331665,0.003802368,0.000000808
755.9445801,0.003133852,0.000000808
